DATE,ADDRESS,TOKEN,TOKEN_NAME,SYMBOL,AMOUNT,AMOUNT_USD
2023-08-29 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.7031775,16.405131075
2023-08-30 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1834.535491786,43331.728315985
2023-08-31 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1.374116639,30.821436213
2023-09-01 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,2.540494776,55.45900096
2023-09-02 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,3.327126162,73.462945657
2023-09-03 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,4.48317882,99.257579075
2023-09-04 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,11.293543692,247.893284039
2023-09-05 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,30.737725885,704.201300025
2023-09-05 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,30.737725885,704.201300025
2023-09-06 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.071348898,1.600355782
2023-09-11 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.071348898,1.436966806
2023-09-12 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.0,0.0
2023-09-13 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.0,0.0
2023-09-15 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,7.814522625,167.074493722
2023-09-16 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,9.33e-06,0.0002033007
2023-09-16 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,9.33e-06,0.0002033007
2023-09-16 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,9.33e-06,0.0002033007
2023-09-17 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,2.8162e-05,0.00060069546
2023-09-19 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.273e-08
2023-09-20 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.134669882,3.057006321
2023-09-21 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.218e-08
2023-09-22 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.312818562,6.975853933
2023-09-24 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.134528542,3.004022343
2023-09-26 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.149461462,3.216410662
2023-09-27 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,146.525714905,3164.955441948
2023-09-28 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.143983516,3.183475539
2023-09-30 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.382e-08
2023-09-30 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.382e-08
2023-10-02 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.143892159,3.797314076
2023-10-04 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.625e-08
2023-10-05 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.14401188,3.849437552
2023-10-06 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.687e-08
2023-10-06 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.687e-08
2023-10-07 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.172634618,4.69566161
2023-10-07 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.172634618,4.69566161
2023-10-08 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.657e-08
2023-10-09 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,20.807117018,523.923206513
2023-10-10 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.172452088,4.400977286
2023-10-11 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,27.397911468,685.495744929
2023-10-12 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,161.764641526,3908.233739268
2023-10-13 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.453e-08
2023-10-13 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.453e-08
2023-10-14 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.181902394,4.553016922
2023-10-15 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,37.998656389,949.966409725
2023-10-16 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.739e-08
2023-10-17 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.191333507,5.330551505
2023-10-19 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,2.671e-08
2023-10-23 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,3.434e-08
2023-10-24 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.7658843,27.847553148
2023-10-25 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,3.651e-08
2023-10-27 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,3.701e-08
2023-11-01 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.573240857,27.194546256
2023-11-02 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,4.575e-08
2023-11-04 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,6112.423496984,297247.154658332
2023-11-05 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,4.805e-08
2023-11-10 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.762615313,47.274523253
2023-11-11 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.33014202,23.469796202
2023-11-12 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.096387451,6.210243468
2023-11-13 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,6.636e-08
2023-11-15 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,6.853e-08
2023-11-15 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,6.853e-08
2023-11-17 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,6.654e-08
2023-11-20 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,7.005e-08
2023-11-22 00:00:00+00:00,2ZixuuJXyZbkwbRTsLVXfEDaukEeoM2L9mfPCdHV249v,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,1e-09,6.26e-08
2022-07-16 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,0.0,0.0
2022-08-18 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,0.0,0.0
2022-09-22 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,0.0,0.0
2022-10-10 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,0.0,0.0
2022-11-21 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,14560.525951302,185355.495360074
2022-12-02 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,14560.525951302,213602.9157056
2022-12-02 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,14560.525951302,213602.9157056
2022-12-03 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,5.1302e-05,0.00074593108
2022-12-10 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,4833.755914344,70862.861704283
2022-12-10 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,4833.755914344,70862.861704283
2022-12-11 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,1.4344e-05,0.00021200432
2023-01-13 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,8.7158e-05,0.00154618292
2023-01-13 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,8.7158e-05,0.00154618292
2023-01-21 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,9238.835497601,252035.432374555
2023-02-11 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,9238.835497601,205874.881247681
2023-02-12 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,9.7601e-05,0.002192753699
2023-02-15 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,0.0,0.0
2023-05-07 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,7.5858e-05,0.00185700384
2023-06-10 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,7.5858e-05,0.0012251067
2023-08-12 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,0.0,0.0
2023-09-20 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Lido Staked SOL,stSOL,0.0,0.0
2022-11-05 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,249.942385897,8822.966222164
2022-12-11 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,0.0,0.0
2022-12-28 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,4947.892352733,49528.402450857
2022-12-28 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,4947.892352733,49528.402450857
2023-01-09 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,9885.257513764,161129.697474353
2023-01-21 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,14814.127482464,375538.131680462
2023-02-22 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,19714.679411225,487346.875045482
2023-02-24 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,14814.127481225,359242.591419706
2023-03-02 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,12146.927973896,275541.536315799
2023-03-02 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,12146.927973896,275541.536315799
2023-08-12 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,12146.927973899,314969.842363201
2023-09-20 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,14061.061377876,298938.164893644
2023-09-23 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,11561.061377876,237117.368860237
2023-10-07 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,14056.772504519,351138.177162885
2023-10-07 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,14056.772504519,351138.177162885
2023-11-19 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,12561.062504519,803908.000289216
2022-12-01 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.0,0.0
2022-12-01 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.0,0.0
2022-12-01 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.0,0.0
2023-01-14 00:00:00+00:00,2bKQyy5w5rF1YG2GbM52M6nojauY2ETW6byc6xaLkmgP,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,0.0,0.0
